datetime,Type,EMA_14,RSI_14,MACD_histogram,BB_middle,ADX,ATR,optimal_TP,optimal_SL
2024-05-18 06:00:00,BUY,1.268799960691645,70.71823204419844,0.0004956685917953715,1.2673774999999998,44.949751627251075,0.0012428571428571328,0.001100000000000101,0.0012000000000000899
2024-05-20 09:00:00,BUY,1.269039965932759,77.96610169491593,0.0004361345900777446,1.2676175,47.82684231315026,0.0011928571428571383,0.000600000000000156,0.0017000000000000348
2024-05-20 10:00:00,BUY,1.2692413038083912,84.14634146341592,0.00036703608306387896,1.26786,50.70393299904943,0.0011785714285714097,0.0006500000000000394,0.0016500000000001513
2024-05-20 11:00:00,BUY,1.2694224633006057,83.00653594771364,0.00030111020424801384,1.2681,53.58102368494861,0.0011678571428571174,0.000600000000000156,0.0017000000000000348
2024-05-20 12:00:00,BUY,1.269546134860525,85.2348993288627,0.00022079722061839552,1.2683425,56.90818131965674,0.0011357142857142558,0.0008500000000000174,0.0014500000000001734
2024-05-20 13:00:00,BUY,1.2696666502124552,84.93150684931857,0.00015750975853653535,1.26856,59.00858737355153,0.0011035714285713943,0.0007500000000000284,0.0015500000000001624
2024-05-20 14:00:00,BUY,1.2698110968507945,84.39716312057077,0.00012061573302435088,1.26878,62.25513970735686,0.0010821428571428252,0.00045000000000006146,0.0018500000000001293
2024-05-20 15:00:00,BUY,1.269922950604022,77.98165137615041,7.639667482939056e-05,1.2690299999999999,65.5518430040602,0.0009857142857142565,0.0012499999999999734,0.0017500000000001403
2024-05-20 16:00:00,BUY,1.2699465571901525,55.12820512820542,1.0123919640370703e-06,1.2692875000000001,62.344845919511506,0.000874999999999975,0.0024999999999999467,0.0012000000000000899
2024-05-21 19:00:00,BUY,1.271063925657545,67.9487179487167,3.467622469632099e-05,1.2709674999999998,24.769112322962396,0.0007642857142857411,0.0004999999999999449,0.0035000000000000586
2024-05-21 20:00:00,BUY,1.2711487355698723,61.62790697674437,4.0785301164086504e-05,1.2710175,24.030749562127017,0.0008000000000000229,0.0009999999999998899,0.0030000000000001137
2024-05-21 21:00:00,BUY,1.2712755708272228,66.30434782608623,6.455415581281678e-05,1.2711025,21.95988898062757,0.0008357142857143206,0.0005999999999999339,0.0034000000000000696
2024-05-22 16:00:00,BUY,1.2718535501982131,82.55033557046721,0.00024274398983843454,1.2714874999999999,21.84837150796189,0.0009821428571429472,0.00014999999999987246,0.005700000000000038
2024-05-22 17:00:00,BUY,1.2722330768384513,72.12121212120968,0.0003424757372284406,1.2716175,25.052750326088546,0.001096428571428649,0.0003500000000000725,0.0046999999999999265
2024-05-22 18:00:00,BUY,1.2723086665933245,58.20895522387961,0.0002630297832868395,1.271715,27.250190567006847,0.0012142857142857868,0.0022500000000000853,0.0027999999999999137
2024-05-22 19:00:00,BUY,1.272367511047548,56.85279187817199,0.0001929065855643146,1.2718,29.602042635863107,0.0012464285714286324,0.0022999999999999687,0.00275000000000003
2024-05-22 20:00:00,BUY,1.272371842907875,57.435897435896734,0.0001127177124510513,1.2718099999999999,29.464341944429922,0.0012928571428572067,0.002650000000000041,0.0023999999999999577
2024-05-22 23:00:00,BUY,1.2725094633684746,61.371841155234314,7.37428864646556e-05,1.272065,28.91973397972107,0.0016714285714286095,0.0009000000000001229,0.0030999999999998806
2024-05-23 01:00:00,BUY,1.2726404413745434,55.696202531645554,4.786330339921069e-05,1.2722375,29.742335776234395,0.0018321428571428694,0.0015499999999999403,0.0024500000000000632
2024-05-23 02:00:00,BUY,1.2728817158579375,58.20895522388056,0.00011805610439157845,1.2724125000000002,29.708020498016257,0.0018857142857142842,0.0005999999999999339,0.0034000000000000696
2024-05-23 03:00:00,BUY,1.2729374870768793,55.71428571428562,7.797025480508861e-05,1.2725225,29.07860316817033,0.0019928571428571456,0.00014999999999987246,0.0022500000000000853
2024-05-24 18:00:00,BUY,1.26980191073061,70.6521739130419,0.00013601653613758038,1.26984,32.38106600202189,0.0008464285714285813,0.004650000000000043,0.00014999999999987246
2024-05-24 19:00:00,BUY,1.2699616559665288,69.31818181817889,0.00022237392040950132,1.26982,31.67953538977661,0.0008392857142857091,0.004150000000000098,0.00024999999999986144
2024-05-24 20:00:00,BUY,1.2702601018376583,72.99999999999814,0.0003471995563719948,1.2698725,32.15247251272039,0.0009142857142857087,0.002950000000000008,0.0009999999999998899
2024-05-24 21:00:00,BUY,1.2704654215926372,67.59259259259176,0.00038669318100998805,1.2698725,32.37256513503188,0.0009250000000000012,0.003349999999999964,0.0005999999999999339
2024-05-24 22:00:00,BUY,1.2706833653802856,73.14814814814639,0.00041442304573463215,1.269915,33.16586050960784,0.0009928571428571445,0.003049999999999997,0.00039999999999995595
2024-05-24 23:00:00,BUY,1.270925583329581,78.3783783783774,0.0004387631807487998,1.2700600000000002,34.825867342745404,0.0010678571428571284,0.002650000000000041,0.00039999999999995595
2024-05-25 00:00:00,BUY,1.2713221722189703,82.48175182481683,0.0005225203825287019,1.270325,36.67578218899926,0.0011392857142856919,0.0012499999999999734,0.0006999999999999229
2024-05-25 01:00:00,BUY,1.271752549256441,83.78378378378322,0.0005900741822280066,1.2705875,36.88872080684572,0.0011928571428571066,0.0004499999999998394,0.0013499999999999623
2024-05-25 02:00:00,BUY,1.2719722093555823,76.54320987654368,0.0005277140283148187,1.2707625,37.94370153315925,0.0012714285714285106,0.0012499999999999734,0.00019999999999997797
2024-05-25 03:00:00,BUY,1.2722759147748381,81.03448275861976,0.0005136279080614516,1.2709800000000002,38.6504999758064,0.0013214285714284893,0.00039999999999995595,0.0008500000000000174
2024-05-25 04:00:00,BUY,1.2724657928048597,75.2808988764032,0.00044002204333904165,1.271185,39.67012078709342,0.0013392857142856382,0.0009999999999998899,0.00029999999999996696
2024-05-25 05:00:00,BUY,1.272670353764212,76.9230769230773,0.00038621101193010644,1.2714175,41.586793235577034,0.001335714285714202,0.0007999999999999119,0.0005999999999999339
2024-05-25 06:00:00,BUY,1.2728076399289836,73.62637362637376,0.0003084570104282863,1.27163,44.74830174141765,0.0012178571428570642,0.0018000000000000238,0.00029999999999996696
2024-05-27 09:00:00,BUY,1.2728866212717858,70.0000000000005,0.0002190689764444626,1.2718225,49.37027395081351,0.0011892857142856389,0.0023999999999999577,0.0
2024-05-27 10:00:00,BUY,1.2730084051022144,68.96551724137993,0.00017124788689967785,1.2720575,53.61335049177553,0.0011392857142856444,0.0020000000000000018,0.00039999999999995595
